"1-Stage:stage_duration","1-Stage:stage_update_count","2-Stage:stage_duration","2-Stage:stage_update_count","3-Stage:stage_duration","3-Stage:stage_update_count","4-Stage:stage_duration","4-Stage:stage_update_count","5-Stage:stage_duration","5-Stage:stage_update_count","outcome"
"177.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"12.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"53.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"118.0","57.0","850.0","92.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","4.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","4"
"17.0","26.0","0.0","0.0","63.0","14.0","0.0","3.0","35.0","6.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"73.0","24.0","0.0","0.0","0.0","0.0","24.0","21.0","0.0","0.0","4"
"0.0","1.0","95.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"15.0","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","4.0","0.0","0.0","0.0","0.0","20.0","2.0","0.0","0.0","2"
"5.0","23.0","0.0","0.0","285.0","25.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2"
"74.0","13.0","399.0","15.0","116.0","5.0","0.0","0.0","0.0","0.0","4"
"5.0","4.0","0.0","0.0","0.0","0.0","334.0","16.0","0.0","0.0","2"
"4.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","51.0","56.0","2"
"0.0","27.0","0.0","0.0","112.0","21.0","0.0","0.0","0.0","0.0","4"
"48.0","18.0","0.0","0.0","0.0","0.0","14.0","2.0","0.0","0.0","2"
"0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"53.0","6.0","0.0","0.0","0.0","0.0","159.0","5.0","0.0","0.0","2"
"134.0","32.0","0.0","0.0","0.0","0.0","104.0","27.0","0.0","0.0","4"
"39.0","105.0","0.0","0.0","33.0","29.0","0.0","0.0","11.0","42.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"37.0","54.0","0.0","0.0","72.0","21.0","0.0","0.0","0.0","0.0","2"
"25.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","7.0","2"
"66.0","15.0","0.0","0.0","51.0","5.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"24.0","41.0","7.0","1.0","0.0","0.0","163.0","35.0","8.0","2.0","2"
"26.0","50.0","0.0","0.0","0.0","0.0","65.0","22.0","0.0","0.0","2"
"12.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","13.0","2"
"86.0","4.0","0.0","0.0","198.0","21.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","2"
"13.0","3.0","0.0","0.0","28.0","15.0","0.0","0.0","0.0","0.0","4"
"64.0","9.0","0.0","0.0","0.0","0.0","53.0","9.0","0.0","0.0","2"
"0.0","40.0","70.0","19.0","61.0","1.0","48.0","54.0","0.0","0.0","2"
"1.0","9.0","0.0","0.0","0.0","0.0","12.0","6.0","65.0","12.0","2"
"2.0","5.0","0.0","0.0","0.0","0.0","48.0","26.0","28.0","6.0","2"
"44.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","2.0","2"
"0.0","5.0","0.0","0.0","187.0","4.0","0.0","0.0","0.0","0.0","2"
"13.0","9.0","0.0","0.0","0.0","0.0","200.0","14.0","0.0","0.0","2"
"1.0","6.0","0.0","0.0","30.0","3.0","0.0","0.0","44.0","7.0","2"
"1.0","11.0","0.0","0.0","117.0","7.0","0.0","0.0","0.0","0.0","4"
"51.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","14.0","2"
"25.0","9.0","0.0","0.0","311.0","8.0","220.0","5.0","0.0","0.0","4"
"40.0","10.0","0.0","0.0","0.0","0.0","28.0","5.0","0.0","0.0","3"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","18.0","1.0","10.0","2.0","0.0","0.0","0.0","0.0","4"
"118.0","20.0","231.0","202.0","27.0","13.0","0.0","0.0","39.0","141.0","2"
"0.0","28.0","0.0","0.0","198.0","31.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","69.0","6.0","0.0","0.0","0.0","0.0","4"
"13.0","16.0","0.0","0.0","331.0","11.0","0.0","0.0","0.0","0.0","2"
"84.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","2"
"178.0","73.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"556.0","8.0","0.0","0.0","75.0","14.0","0.0","0.0","30.0","3.0","2"
"3.0","5.0","0.0","0.0","49.0","23.0","0.0","0.0","0.0","0.0","4"
"0.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","12.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","2.0","215.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"35.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"104.0","14.0","0.0","0.0","0.0","0.0","133.0","8.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","17.0","6.0","0.0","0.0","14.0","1.0","2"
"0.0","4.0","0.0","0.0","107.0","8.0","0.0","0.0","0.0","0.0","4"
"0.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"29.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","6.0","14.0","0.0","0.0","25.0","5.0","2"
"0.0","8.0","0.0","0.0","60.0","4.0","0.0","0.0","0.0","0.0","4"
"134.0","16.0","0.0","0.0","119.0","19.0","0.0","0.0","0.0","0.0","2"
"90.0","3.0","70.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"7.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","1.0","2"
"0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","2.0","0.0","0.0","322.0","5.0","0.0","0.0","0.0","0.0","4"
"135.0","16.0","0.0","0.0","0.0","0.0","95.0","28.0","0.0","0.0","2"
"18.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","24.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"639.0","8.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","0.0","2"
"1.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"28.0","5.0","213.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"226.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","150.0","4.0","0.0","0.0","0.0","0.0","2"
"45.0","2.0","102.0","4.0","0.0","0.0","75.0","2.0","0.0","0.0","2"
"7.0","6.0","0.0","0.0","43.0","8.0","7.0","1.0","0.0","0.0","2"
"18.0","24.0","336.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"27.0","145.0","0.0","0.0","0.0","2.0","27.0","42.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"96.0","4.0","0.0","0.0","0.0","0.0","99.0","9.0","0.0","0.0","2"
"0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"110.0","5.0","0.0","0.0","286.0","22.0","107.0","47.0","0.0","0.0","2"
"126.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","6.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"179.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","56.0","4.0","2"
"0.0","19.0","0.0","0.0","157.0","14.0","0.0","0.0","0.0","0.0","4"
"14.0","48.0","0.0","0.0","84.0","75.0","44.0","27.0","0.0","0.0","2"
"6.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"31.0","4.0","0.0","0.0","0.0","0.0","4.0","1.0","0.0","0.0","2"
"11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","26.0","2.0","2"
"61.0","15.0","0.0","0.0","241.0","13.0","2.0","7.0","0.0","1.0","2"
"13.0","27.0","0.0","0.0","0.0","0.0","16.0","1.0","0.0","0.0","2"
"18.0","12.0","862.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"22.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","2"
"30.0","5.0","70.0","7.0","93.0","3.0","0.0","0.0","0.0","0.0","2"
"24.0","3.0","0.0","0.0","0.0","0.0","108.0","4.0","0.0","0.0","4"
"48.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","77.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","13.0","0.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","2"
"178.0","6.0","0.0","0.0","0.0","0.0","257.0","14.0","0.0","0.0","2"
"1.0","2.0","0.0","0.0","440.0","24.0","0.0","0.0","0.0","0.0","4"
"57.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","2"
"132.0","11.0","0.0","0.0","0.0","0.0","1.0","9.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","90.0","9.0","0.0","0.0","2"
"0.0","18.0","0.0","0.0","593.0","92.0","0.0","0.0","0.0","0.0","4"
"63.0","11.0","0.0","0.0","0.0","0.0","37.0","6.0","11.0","4.0","2"
"77.0","49.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","10.0","2"
"47.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"40.0","4.0","133.0","5.0","2.0","4.0","0.0","0.0","0.0","0.0","4"
"11.0","4.0","0.0","0.0","50.0","3.0","0.0","0.0","0.0","0.0","2"
"112.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","59.0","5.0","2"
"69.0","8.0","0.0","0.0","56.0","36.0","14.0","14.0","11.0","4.0","2"
"77.0","26.0","244.0","8.0","30.0","4.0","20.0","1.0","0.0","0.0","2"
"83.0","7.0","0.0","0.0","25.0","12.0","0.0","0.0","0.0","0.0","2"
"10.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"34.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","53.0","9.0","2"
"632.0","40.0","0.0","0.0","918.0","57.0","0.0","0.0","24.0","17.0","2"
"13.0","8.0","350.0","12.0","0.0","0.0","388.0","10.0","0.0","0.0","2"
"308.0","8.0","0.0","0.0","85.0","5.0","0.0","0.0","0.0","0.0","4"
"2.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"84.0","8.0","0.0","0.0","132.0","3.0","0.0","0.0","0.0","0.0","2"
"11.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"36.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","12.0","2"
"0.0","3.0","0.0","0.0","9.0","5.0","0.0","0.0","3.0","3.0","2"
"3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","221.0","11.0","2"
"6.0","8.0","0.0","0.0","55.0","2.0","0.0","0.0","0.0","0.0","2"
"29.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"55.0","4.0","0.0","0.0","29.0","2.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"333.0","13.0","0.0","0.0","0.0","0.0","125.0","11.0","0.0","0.0","2"
"6.0","3.0","250.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"152.0","13.0","0.0","0.0","0.0","0.0","120.0","4.0","0.0","0.0","2"
"3.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","4"
"21.0","11.0","0.0","0.0","0.0","2.0","102.0","12.0","16.0","3.0","2"
"28.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"27.0","3.0","0.0","0.0","66.0","6.0","0.0","0.0","0.0","0.0","4"
"0.0","37.0","0.0","0.0","871.0","100.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"9.0","10.0","0.0","0.0","32.0","9.0","0.0","0.0","30.0","1.0","2"
"24.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"5.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","4"
"6.0","4.0","0.0","0.0","0.0","0.0","14.0","4.0","0.0","0.0","2"
"109.0","100.0","0.0","0.0","0.0","0.0","10.0","1.0","0.0","0.0","2"
"733.0","198.0","0.0","0.0","34.0","23.0","0.0","0.0","0.0","0.0","2"
"38.0","14.0","0.0","0.0","136.0","12.0","0.0","0.0","11.0","4.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","96.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"212.0","15.0","339.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"293.0","24.0","0.0","0.0","30.0","3.0","10.0","4.0","0.0","0.0","3"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"9.0","6.0","0.0","0.0","151.0","5.0","0.0","0.0","0.0","0.0","3"
"4.0","5.0","4.0","2.0","98.0","5.0","94.0","8.0","0.0","0.0","2"
"65.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","3.0","0.0","0.0","0.0","0.0","21.0","3.0","0.0","0.0","2"
"27.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","90.0","13.0","2"
"53.0","3.0","0.0","0.0","0.0","6.0","233.0","17.0","0.0","0.0","2"
"82.0","6.0","0.0","0.0","0.0","0.0","771.0","8.0","0.0","0.0","4"
"117.0","9.0","123.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"4.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","2"
"111.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","4.0","2"
"4.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","13.0","2"
"11.0","4.0","0.0","0.0","0.0","0.0","60.0","7.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2"
"6.0","5.0","0.0","0.0","39.0","21.0","52.0","29.0","0.0","0.0","2"
"8.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","2"
"874.0","6.0","408.0","4.0","254.0","10.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","63.0","24.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"16.0","9.0","0.0","0.0","0.0","0.0","24.0","6.0","0.0","0.0","2"
"19.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","4"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","3.0","2"
"14.0","14.0","0.0","0.0","0.0","0.0","93.0","5.0","0.0","0.0","4"
"9.0","2.0","0.0","0.0","0.0","0.0","60.0","10.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","24.0","2.0","0.0","0.0","2"
"26.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","5.0","2"
"137.0","6.0","54.0","2.0","0.0","0.0","120.0","5.0","0.0","0.0","4"
"184.0","34.0","0.0","0.0","63.0","26.0","0.0","0.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","105.0","3.0","0.0","0.0","0.0","0.0","4"
"55.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","75.0","8.0","2"
"1.0","2.0","9.0","1.0","0.0","0.0","10.0","2.0","8.0","7.0","2"
"0.0","9.0","0.0","0.0","111.0","1.0","0.0","0.0","0.0","0.0","4"
"29.0","17.0","0.0","0.0","290.0","4.0","0.0","0.0","0.0","0.0","4"
"61.0","16.0","0.0","0.0","9.0","5.0","0.0","0.0","25.0","5.0","2"
"193.0","20.0","0.0","0.0","63.0","11.0","54.0","10.0","84.0","32.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","268.0","15.0","2"
"67.0","8.0","0.0","0.0","0.0","0.0","61.0","6.0","43.0","2.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"49.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","29.0","6.0","2"
"18.0","9.0","118.0","3.0","117.0","8.0","150.0","10.0","0.0","0.0","4"
"377.0","9.0","539.0","32.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"29.0","48.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","3.0","2"
"169.0","8.0","0.0","0.0","0.0","0.0","7.0","5.0","0.0","0.0","2"
"23.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","517.0","12.0","4"
"271.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","138.0","7.0","4"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","8.0","0.0","0.0","18.0","11.0","61.0","28.0","94.0","67.0","2"
"62.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"153.0","18.0","0.0","0.0","0.0","0.0","2.0","4.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","289.0","8.0","86.0","9.0","4"
"29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","4.0","2"
"168.0","64.0","0.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"482.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","53.0","4.0","2"
"0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"53.0","10.0","0.0","0.0","0.0","0.0","160.0","6.0","216.0","6.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","18.0","0.0","0.0","648.0","35.0","0.0","0.0","0.0","0.0","2"
"2.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","13.0","0.0","0.0","27.0","1.0","18.0","5.0","13.0","8.0","2"
"19.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"9.0","3.0","0.0","0.0","0.0","0.0","95.0","5.0","165.0","18.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"62.0","5.0","0.0","0.0","0.0","0.0","12.0","3.0","9.0","2.0","2"
"243.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","92.0","3.0","2"
"117.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","5.0","2"
"55.0","33.0","0.0","0.0","0.0","0.0","59.0","19.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"47.0","24.0","1.0","2.0","0.0","0.0","12.0","1.0","27.0","5.0","2"
"2.0","11.0","0.0","0.0","28.0","7.0","0.0","0.0","0.0","0.0","2"
"71.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","16.0","0.0","0.0","132.0","12.0","0.0","0.0","0.0","0.0","2"
"0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"119.0","7.0","0.0","0.0","0.0","0.0","357.0","94.0","1.0","9.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"29.0","31.0","0.0","0.0","0.0","0.0","158.0","83.0","28.0","33.0","2"
"14.0","4.0","0.0","0.0","45.0","7.0","41.0","2.0","0.0","0.0","2"
"41.0","72.0","111.0","51.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","85.0","46.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"31.0","4.0","0.0","0.0","6.0","2.0","6.0","4.0","82.0","7.0","2"
"98.0","8.0","0.0","0.0","296.0","11.0","0.0","0.0","0.0","0.0","2"
"14.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","155.0","26.0","11.0","2.0","2"
"202.0","20.0","0.0","0.0","0.0","0.0","129.0","14.0","0.0","0.0","2"
"263.0","6.0","0.0","0.0","15.0","4.0","0.0","0.0","0.0","0.0","4"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","2.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","105.0","5.0","0.0","0.0","2"
"34.0","8.0","0.0","0.0","0.0","0.0","27.0","3.0","0.0","0.0","2"
"118.0","64.0","0.0","0.0","0.0","0.0","37.0","34.0","0.0","0.0","2"
"239.0","12.0","105.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"188.0","19.0","0.0","0.0","0.0","0.0","114.0","8.0","0.0","0.0","4"
"4.0","4.0","0.0","0.0","0.0","0.0","6.0","2.0","0.0","0.0","2"
"173.0","15.0","0.0","0.0","0.0","0.0","56.0","14.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"31.0","7.0","0.0","0.0","0.0","0.0","26.0","2.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","59.0","6.0","0.0","0.0","2"
"49.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"60.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","5.0","2"
"56.0","10.0","0.0","0.0","0.0","0.0","258.0","8.0","302.0","13.0","2"
"10.0","9.0","0.0","0.0","238.0","19.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"14.0","16.0","0.0","0.0","0.0","0.0","270.0","7.0","0.0","0.0","4"
"73.0","21.0","0.0","0.0","54.0","31.0","271.0","73.0","0.0","0.0","2"
"85.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","42.0","6.0","2"
"63.0","46.0","0.0","0.0","48.0","2.0","0.0","0.0","0.0","0.0","2"
"21.0","9.0","0.0","0.0","0.0","0.0","34.0","8.0","0.0","0.0","4"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"490.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","29.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","104.0","15.0","207.0","27.0","2"
"0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","6.0","2"
"164.0","2.0","0.0","0.0","0.0","0.0","81.0","13.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"10.0","5.0","0.0","0.0","0.0","0.0","27.0","5.0","0.0","0.0","2"
"295.0","10.0","440.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"148.0","41.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","3.0","2"
